student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
7475,Shannon Carroll,Male,23,Math,95.24,2025-02-19,Meganport,Year 3,Franklin Group
4855,Nathaniel Tran,Female,24,Science,65.98,2024-11-10,West Michelle,Year 3,"Barnes, Hill and Hatfield"
1068,Leonard Oconnor,Female,22,Computer,49.94,2025-06-10,Blackton,Year 3,Gray Inc
2870,Jason White,Male,18,English,61.58,2025-10-23,Mccormickmouth,Year 1,Brown Inc
5375,Jose Kirby,Female,19,Math,74.58,2025-04-30,Paulland,Year 2,"Ferguson, Smith and Lara"
1782,John Nelson,Female,19,Computer,45.74,2025-01-26,Taylorview,Year 3,Wu Inc
9055,Joy Perry,Male,24,History,46.06,2025-09-11,Halltown,Year 2,Bauer-Mueller
1323,Catherine Williams,Male,25,History,76.01,2024-12-11,South Brendafurt,Year 3,Curry-Palmer
3630,Rachel Brown,Male,22,Science,85.05,2024-12-14,West Sharonville,Year 3,Smith Inc
7974,Kimberly Wilson,Male,24,Computer,75.11,2025-10-16,Huffmanport,Year 2,Riley Inc
7889,Todd Roberson,Female,22,Math,65.58,2025-07-05,Port Patrick,Year 3,"Morton, Pearson and Leach"
7654,Thomas Petersen,Female,18,Computer,49.48,2025-04-07,South Grant,Year 3,Ryan-Smith
3381,Rachel Cochran,Female,21,English,71.73,2025-10-25,North Ronald,Year 4,Payne-Bennett
3403,Frank Watson,Male,22,Computer,94.39,2025-07-28,Ronaldmouth,Year 4,"Wyatt, Johnson and Bennett"
6258,Joshua Moore,Male,19,History,89.2,2025-01-26,Greenemouth,Year 1,Cox-Knight
5076,Robert Boyd,Male,21,Science,90.27,2025-05-26,West Christopher,Year 3,Chavez Group
6426,Joshua Kane,Male,24,Science,73.2,2024-12-18,Kellybury,Year 4,Gonzalez LLC
3455,Jimmy Rubio,Female,21,English,83.63,2025-06-02,North Justinshire,Year 1,Pacheco-Adams
5713,Megan Ramos,Female,23,Math,79.66,2025-07-18,Port Kaylee,Year 2,Mills-Ross
5471,Alex Adams,Female,18,History,99.42,2025-05-30,Port Kathleenburgh,Year 4,"Williams, Nguyen and Hull"
2273,Lindsey Foster,Female,22,History,77.22,2025-06-06,Acostabury,Year 4,Brown Inc
2131,Wanda Patel,Male,20,Science,77.82,2025-06-29,Steveside,Year 4,Roberts LLC
6049,Steven Fleming,Female,19,English,95.29,2025-04-19,West Joshua,Year 4,Boyle-Brown
6174,Wendy Todd,Male,19,English,76.99,2025-10-06,West James,Year 3,Hanson LLC
7585,Donna Cantu,Male,20,History,67.4,2025-01-09,Charleshaven,Year 3,"Miller, Drake and Abbott"
8238,Christina Green,Male,23,History,97.95,2025-03-31,Jamiehaven,Year 3,Mcguire Inc
7354,Jay Morgan,Female,25,Computer,58.69,2025-03-04,Johnfort,Year 1,Allen-Clark
8799,Kaitlin Hicks,Male,20,History,54.22,2025-06-22,Michaelshire,Year 1,"Jimenez, Wallace and Brown"
5954,Vincent Mckee,Female,25,English,54.63,2025-05-08,North Danielborough,Year 3,Parks-Rogers
6075,Philip Martinez,Male,23,Math,76.33,2025-07-08,East Lisa,Year 3,Elliott-Robbins
4520,Lisa Rogers,Male,24,History,80.17,2024-11-07,North Brittanyside,Year 2,Gardner-Robinson
2428,Evan Perry,Male,19,English,82.81,2025-02-25,Austinberg,Year 1,Griffin-Smith
4413,Edward King,Female,19,Math,71.33,2025-01-31,Mcdonaldfurt,Year 2,Ortega and Sons
9922,Caitlin Nelson,Female,25,English,97.04,2025-03-30,South Jasonfort,Year 1,Woods PLC
9929,Richard Bonilla,Female,22,Computer,58.94,2025-10-18,Jasonport,Year 3,Simon-Baldwin
4815,Steven Dixon,Male,19,English,75.1,2024-12-08,Kimmouth,Year 1,Miller-Ryan
4076,Erik Garcia,Female,23,Math,56.63,2025-01-01,Murphyshire,Year 3,"Webb, Wilson and Sanders"
1077,Jessica Chen,Male,21,Computer,68.27,2025-06-05,Warrenmouth,Year 1,Smith-Mcdaniel
1182,Martin Keith,Female,24,Computer,54.4,2025-05-12,New Bernard,Year 1,"Brown, Munoz and Mays"
2731,Peter Wong Jr.,Female,25,Math,64.99,2025-05-17,Hartland,Year 1,Oliver Inc
5090,Robert Perez,Male,24,History,47.13,2025-10-26,Jennyton,Year 2,Santos Inc
5084,Julie York,Female,19,Science,65.19,2025-10-18,Lake Kimberlystad,Year 3,Burton Ltd
9030,Christopher Leon,Female,21,Computer,66.23,2025-05-30,Port Jamieview,Year 3,"Snyder, West and Morgan"
9089,Austin Rodriguez,Female,22,Math,93.17,2025-08-08,North Anthonymouth,Year 1,"Smith, Coleman and Huynh"
7312,Heather Conway,Female,22,English,46.34,2025-08-13,North Marcia,Year 3,Hernandez-Richards
9702,Luke Torres,Female,19,Science,93.24,2025-09-28,Robertside,Year 3,"Bell, Zavala and Cook"
3132,Scott Dawson,Female,19,Math,50.23,2025-03-27,Whitakerton,Year 1,Harris Group
5960,Angela Thomas,Female,22,English,83.7,2025-03-12,Heatherberg,Year 2,Scott-Williams
2573,Robert Hernandez,Female,19,Math,47.67,2025-08-26,North Michelle,Year 1,Haynes Inc
2606,Patricia Thomas,Male,20,English,72.3,2024-12-18,Crystalside,Year 2,Rodriguez-Scott
8196,Amber Stewart,Male,23,English,88.48,2024-12-01,West Michelleside,Year 4,Carr Ltd
4310,Lisa Rosales,Male,21,Math,45.33,2025-09-02,Sherichester,Year 4,Walker-Hubbard
3022,Mackenzie Harrison,Female,20,Math,92.64,2025-03-12,Lake Joseberg,Year 1,Graves LLC
7664,Francisco House,Male,24,History,96.93,2025-05-03,Franklinberg,Year 4,Fry Ltd
2306,Marie Morris,Male,20,English,72.06,2025-10-17,Nicoleside,Year 3,Holmes Inc
1917,Matthew Perez,Female,19,Science,43.02,2025-05-17,Kelseyshire,Year 2,"Dominguez, Warren and Cervantes"
3479,Paul Miller,Female,24,Science,60.0,2025-07-23,South Jamesbury,Year 3,"Gonzalez, Ramos and Jackson"
5651,Brian Wiley,Male,20,Science,82.12,2025-10-11,Wrightberg,Year 3,Gonzalez-Pearson
6083,Anna Martinez,Male,22,Math,49.28,2025-09-21,Payneland,Year 1,Preston-Beck
9323,Evan Glass,Female,20,History,50.76,2024-11-22,Nicolasbury,Year 4,Ramirez-Silva
2330,Monica Carter,Male,24,History,96.33,2024-12-22,Walkerfurt,Year 1,Ray and Sons
7130,Joshua Berg,Male,18,Computer,70.67,2025-02-20,Johnsonton,Year 4,Daugherty-Werner
6541,Patrick Dyer,Female,23,English,79.91,2025-02-04,South Jennifer,Year 2,Walters and Sons
8362,Taylor Parks,Male,18,Science,67.16,2025-06-07,Kristenfurt,Year 1,Stanley Inc
4048,Craig Carey,Female,19,Science,84.47,2024-11-20,Timothyview,Year 2,"Glover, Wilson and Torres"
4233,Tyrone Armstrong,Female,24,History,92.21,2024-12-05,Nguyenland,Year 2,Smith LLC
3475,Kimberly Whitney,Male,19,Science,92.06,2025-08-26,New William,Year 2,"Zuniga, Evans and Smith"
2457,Joyce Gregory,Male,18,Computer,98.95,2025-09-22,West Annafort,Year 1,Kelly-Flores
7904,Jose Young,Male,23,Math,95.75,2025-04-19,Lake Lance,Year 2,Ray-Coffey
2376,Michael Riley,Female,24,Computer,75.7,2025-10-22,Shafferburgh,Year 1,Bryant Ltd
5361,Janet Wang,Male,22,Science,46.63,2025-10-19,New Anthonyville,Year 4,"Doyle, Rodriguez and King"
7121,Samantha Romero,Female,21,Computer,65.08,2025-05-08,Scottstad,Year 2,"Patel, Cooper and Schmitt"
9505,Jeffrey Soto,Female,21,Science,79.36,2025-03-06,New Jamesshire,Year 4,Johnson-Wolfe
7268,Steven Young,Male,23,Math,74.38,2025-10-08,Millsland,Year 4,"Jenkins, Martinez and Garcia"
1752,Shannon Mckinney,Female,23,Science,63.81,2025-08-03,Hardyborough,Year 3,Watson-Taylor
3108,Ashley Beck,Male,23,History,46.91,2024-11-02,Tiffanyburgh,Year 4,Smith LLC
6733,Victoria Hurst,Female,23,Math,74.98,2025-01-30,Port Laurie,Year 3,"Robertson, Evans and Williams"
2727,Jonathon Glover,Male,18,Computer,93.57,2024-12-01,Lewisberg,Year 1,"Hensley, Velasquez and Adkins"
2128,Christopher Edwards,Male,25,English,50.96,2025-09-30,Angelamouth,Year 1,Gutierrez-Burgess
2640,Patricia Ward,Male,25,Computer,44.33,2025-08-07,Colleenton,Year 1,Lopez Ltd
7041,Alyssa Taylor,Female,22,Computer,55.4,2025-09-27,Clarkburgh,Year 1,Ochoa and Sons
8318,Dawn Willis,Male,23,Math,58.17,2025-10-26,Robertfort,Year 3,Miller-Palmer
8399,Tracy Vasquez,Male,23,History,55.42,2025-10-26,South Joseph,Year 2,Taylor-Kemp
3732,Brian Taylor,Female,18,History,93.9,2025-09-05,East Suzanne,Year 2,Ramos-Hensley
3531,Rachael Hernandez,Male,23,Math,85.76,2025-03-30,Brendatown,Year 1,"Hodge, Roberts and Mcintyre"
4219,Dr. Deanna Rowland,Female,21,Math,98.39,2025-07-01,East Kimberlychester,Year 4,"Berg, Wells and Gray"
8458,Nicholas Miller,Male,19,Computer,67.64,2025-04-06,Christybury,Year 1,Daniels-Ayers
9344,Ashley Chambers,Female,18,Computer,98.76,2025-01-07,East Debrafurt,Year 2,Cole-Reed
3038,John Lewis,Female,18,English,74.03,2025-02-07,Allenfurt,Year 4,Smith Group
9582,Jacob Matthews,Female,20,History,61.42,2025-01-07,New Douglasville,Year 3,Casey PLC
3413,Elizabeth Campbell,Male,21,History,98.59,2025-02-27,Port Ronaldton,Year 1,Cummings and Sons
8881,Kimberly Mcgee,Female,19,English,73.25,2025-03-03,Eduardoland,Year 3,"Rodriguez, Moore and Burke"
3572,Jodi Keller,Female,18,History,41.39,2025-10-18,Hamiltonchester,Year 3,"Gordon, Adams and Berry"
8433,Eric Silva,Female,21,Science,91.92,2025-08-01,South Derekmouth,Year 2,"Black, King and Lawson"
6594,Angela Williams,Female,20,Math,96.57,2025-10-12,East Ruth,Year 2,"Williams, Smith and Walker"
8469,David Bennett,Female,22,English,75.3,2025-01-23,South Jessicaville,Year 3,Mendez-Ayala
8681,Jason Tyler,Female,22,English,92.66,2025-02-02,Lindastad,Year 2,"Haynes, Johnson and Wilson"
3685,Grace Hernandez,Female,25,Math,57.84,2025-01-01,Yumouth,Year 4,Larson and Sons
9691,Michelle Jensen,Male,22,Science,81.58,2025-01-29,Emilyville,Year 2,Good Ltd
8013,Frank Bell,Female,18,History,88.3,2024-11-10,Zacharymouth,Year 2,Edwards-Smith
8094,Beth Pratt,Male,23,English,89.53,2025-02-01,East Shelleyborough,Year 2,Johnson-Porter
3165,Robert Turner,Female,24,Math,58.77,2025-06-05,North Allison,Year 1,"Chase, Decker and Erickson"
8700,Cynthia Mosley,Female,22,History,99.55,2025-04-27,South Kevin,Year 2,Carter-Grant
1080,Kayla Porter,Female,22,Math,52.61,2025-04-09,Lopezland,Year 1,Gallagher-Wall
1100,Gina Brown,Female,18,English,94.41,2025-09-06,East Amber,Year 3,Jacobs-Wilson
1138,Amy Morgan MD,Male,21,English,98.94,2025-06-18,Samanthaborough,Year 1,"Moore, Hernandez and Jenkins"
3079,Connie Gordon,Female,24,Computer,98.24,2025-04-21,North Richard,Year 2,"Williams, Gordon and Hamilton"
8674,Lindsay Moore,Male,20,Science,54.4,2025-07-14,Port Marisa,Year 4,Cook-Johnson
8475,James Wright MD,Female,25,History,95.45,2025-08-03,North Phillip,Year 1,"Pena, Clark and Miller"
5768,Brenda Clayton,Female,22,History,77.73,2025-05-20,Port Ericton,Year 2,Lee Group
6331,Nicole Evans,Female,25,Computer,72.11,2024-11-30,Garciachester,Year 1,Andrews and Sons
2133,Sabrina Hopkins,Female,23,History,91.38,2025-02-07,West Jasonburgh,Year 4,"Davis, Aguilar and Richard"
2903,Travis Carr,Female,20,Math,40.11,2025-08-01,North Antonioshire,Year 2,Hale-Shepard
1841,Justin Taylor,Female,24,Math,45.26,2025-03-24,Theresaview,Year 2,Gonzalez and Sons
5109,Jacqueline Perkins,Female,25,Science,55.88,2025-06-01,South Michaelmouth,Year 1,Allen PLC
9829,Jason Hammond DDS,Female,21,Math,71.94,2024-12-16,Port Steven,Year 3,Hanson-Anderson
5586,Thomas Rhodes,Female,23,Math,44.58,2024-12-25,North Katelyntown,Year 2,Campbell-Barr
4881,Carol Lewis,Female,24,Computer,74.21,2024-11-08,North Kyle,Year 3,Thomas-May
6992,Richard Brown,Female,19,History,59.22,2025-05-11,Port Carl,Year 2,Cortez Group
2816,Donna Sherman,Male,22,Science,54.61,2025-03-25,Morganshire,Year 4,Walter LLC
8648,Thomas Roth,Male,20,Science,48.32,2025-07-23,Jonesport,Year 1,Martin-Wilson
8900,Brittany Brooks,Female,21,English,82.59,2025-02-16,Jenniferfurt,Year 2,"Floyd, Ramirez and Aguirre"
7144,Danny Lloyd,Male,19,History,63.07,2025-04-21,East Evan,Year 2,Hartman-Smith
9197,Aaron Armstrong,Male,24,History,56.4,2025-03-13,Toddfurt,Year 2,Conner-Lopez
1010,Nicholas Ball,Female,20,History,96.3,2025-02-27,Philipside,Year 4,"Wallace, Myers and Acevedo"
3769,Brenda Blackwell,Female,18,History,75.79,2024-10-31,New Tara,Year 3,"Allen, Bryant and Miller"
8315,Barbara Lawrence,Male,21,English,94.11,2024-12-11,Michelleberg,Year 1,Robertson-Miller
7520,Rhonda James,Female,19,Science,66.09,2025-08-07,South Christinaport,Year 2,"Barrett, Green and Wiley"
5211,Lorraine Ross MD,Male,21,History,81.46,2025-10-09,Stevenmouth,Year 2,Wilson-Stevens
8821,Ivan English,Female,21,Science,89.65,2025-08-04,West Rodney,Year 3,Johnson Group
9290,Sandra Harmon,Male,19,Math,62.49,2025-10-15,South Heathermouth,Year 4,Solomon PLC
9147,Christopher Humphrey,Male,22,Computer,47.57,2025-01-06,Lake Carrie,Year 1,Johnson-Harris
2492,Kurt Johnson,Female,19,Science,97.11,2025-05-26,Port Austinbury,Year 1,"Hamilton, Brown and Leon"
1072,Patricia Harper,Male,25,History,45.95,2025-05-07,Anaside,Year 3,"Bonilla, Stewart and Gallegos"
9339,Melissa Smith DDS,Male,23,Computer,92.5,2025-10-22,West Andrewville,Year 1,"Vang, Greene and Jennings"
1156,Robert Garcia,Female,18,Science,94.5,2025-03-02,Matthewhaven,Year 2,"Sanchez, White and Sanchez"
7976,Daniel Brooks,Female,21,History,77.87,2025-07-04,Murphystad,Year 3,"Hanson, Mcdonald and Andrews"
8857,Todd Ibarra,Female,24,English,73.65,2025-09-02,Valdezfort,Year 4,"Jensen, Montgomery and Ellison"
9054,Christina Love,Male,21,Computer,88.65,2025-07-14,Berryburgh,Year 4,"Lopez, Powell and Carey"
3001,Charles Farmer,Male,21,History,73.11,2025-02-01,Troyville,Year 3,Lee LLC
6417,Carrie Lynch,Female,22,History,47.77,2024-12-29,New Tina,Year 4,Jefferson Ltd
4835,Bianca Keith,Male,20,Science,90.25,2025-01-09,New Josephland,Year 1,"Ramos, Todd and Mccarthy"
6239,Don Day,Female,25,Computer,66.71,2025-05-16,Huntville,Year 1,Howell LLC
2942,Adam Lam,Male,23,English,91.95,2024-12-11,Youngmouth,Year 1,Wiggins Ltd
3032,Christopher Martinez,Male,24,English,57.13,2024-11-11,Port Laura,Year 2,"Huynh, Fisher and Walker"
4672,Brandi Davis,Female,19,English,99.81,2025-04-30,Guerrerostad,Year 3,Woods-Williams
2739,Mr. Justin Macias,Female,19,History,74.4,2024-11-08,East Kimberlyland,Year 1,Johnson LLC
1308,Brendan Adkins,Female,18,Computer,85.07,2025-08-20,East Chadshire,Year 1,"Dunn, Barber and Diaz"
9498,Scott Robinson,Male,22,English,84.96,2025-01-24,Markfort,Year 3,Taylor-Lewis
8325,Benjamin Smith,Female,23,Science,90.93,2024-12-12,New Jacob,Year 2,"Rodriguez, Wright and Green"
4213,Andre Thompson,Male,25,Computer,85.07,2024-11-30,Lake Carrie,Year 2,Jones-Mcdonald
9985,Karen Torres,Male,18,English,78.26,2025-07-06,Janethaven,Year 1,"Brooks, Perez and Myers"
5609,Darrell Larson,Male,23,Math,90.0,2025-10-24,New Peterfort,Year 3,"Rodriguez, Ross and Green"
3358,Carl Garcia,Male,21,Math,98.06,2025-04-05,Griffinchester,Year 3,Thomas-Bailey
2412,Ashley Villarreal,Female,23,Computer,74.34,2024-11-09,South Paul,Year 1,Bridges-Harris
2276,Laurie Schneider,Male,21,History,53.43,2025-07-24,Morganfort,Year 3,Smith-Rocha
6970,Caitlin Patel,Male,23,English,58.46,2024-11-22,Jenkinsview,Year 2,Reed LLC
1660,Elizabeth Jackson,Male,25,Science,85.25,2024-12-03,Jamesfort,Year 1,"Kennedy, Johnson and Rodriguez"
4818,Morgan Bradford,Female,23,English,60.74,2025-01-19,Draketon,Year 4,Berry and Sons
1880,Tyrone Smith,Male,20,History,93.07,2024-11-02,Nicholsfurt,Year 4,Smith and Sons
6770,Keith Mercado,Male,24,English,53.78,2025-07-31,Mclaughlinshire,Year 1,Neal Ltd
5070,David Osborne,Female,23,History,75.95,2025-03-23,Tiffanyhaven,Year 1,"Strong, Novak and Phillips"
2642,Shannon Davis DDS,Male,24,English,59.57,2024-12-08,Vaughnhaven,Year 3,Johnson-Allen
3151,Joseph Robinson,Female,19,History,61.71,2025-09-08,Meganberg,Year 2,"Green, Rios and Prince"
7149,Mary Stevens,Female,22,English,96.85,2024-12-23,New Christy,Year 1,"Ortiz, Rose and Martinez"
2075,Karen Delacruz,Male,24,Computer,59.03,2025-03-19,Hardyhaven,Year 1,Acosta-Mccarthy
4326,Mitchell Duran,Female,18,History,49.19,2025-05-14,Lake Davidport,Year 4,Scott-Garcia
9236,Nicole Nixon,Female,22,Math,66.46,2025-06-08,Julieport,Year 1,Campbell and Sons
4667,Lawrence Sheppard,Male,22,History,83.25,2025-09-23,Schwartzfurt,Year 4,Salazar-Fuller
5665,Jonathan Garcia,Male,19,Math,75.55,2024-12-30,Rojasmouth,Year 4,"Ramos, Bishop and Cooke"
9335,Maria Morrow,Male,19,English,75.64,2024-12-08,Samuelborough,Year 3,Smith-Humphrey
8170,Todd Williams,Female,21,Computer,59.26,2025-03-05,Wilsonview,Year 4,Walker-Davis
2506,Laura Murphy,Female,19,Science,56.58,2025-03-25,Natalieport,Year 3,Lewis-Drake
5488,Nicholas Bailey,Female,21,English,62.48,2025-05-02,Loganland,Year 4,Mcintyre PLC
7872,Nicole Mercado,Male,22,History,99.62,2025-07-08,Lake Charles,Year 1,"Hayden, Mitchell and Miller"
4942,Julie Parker,Female,22,Math,79.81,2025-03-16,East Ericachester,Year 1,Gibson-Gonzalez
5795,Gabrielle Bradley,Female,18,History,50.55,2024-11-17,West David,Year 3,"Smith, Lopez and Cook"
5956,Jake Stephenson,Female,21,English,57.8,2024-12-23,Ramirezview,Year 3,Davis LLC
5244,Dawn Hughes,Female,20,History,69.51,2025-09-01,Christopherville,Year 1,"Middleton, Scott and Gibson"
6717,Justin Taylor,Male,22,Math,81.15,2025-07-22,Michaelport,Year 3,"Jordan, Haney and Jones"
2456,Dana Sanchez,Male,18,Science,40.25,2024-11-08,South Jeffery,Year 1,White-Owens
8147,Kelly Newton,Male,18,Math,51.61,2025-07-21,Gilesberg,Year 4,Black-Thomas
9125,Mr. Michael Brown,Female,23,Math,85.46,2025-10-01,Alvaradoberg,Year 2,"Hall, Macias and Williams"
8767,Parker Bauer,Male,19,Computer,93.81,2025-09-12,North Tammy,Year 4,"Young, Wyatt and Baker"
3353,Shawn Vega,Male,19,English,60.24,2025-10-18,Williamshire,Year 2,Pham Group
9854,Allen Clark,Female,25,Math,84.81,2025-08-19,Tammyfort,Year 3,Winters LLC
5789,Shannon Navarro,Male,20,History,48.43,2025-03-30,North Joanneside,Year 3,"Flores, Ross and Rivera"
3639,Mr. Antonio Morgan,Male,20,History,64.04,2025-01-27,Montgomeryton,Year 4,"Howard, Garcia and Serrano"
9124,Susan Smith,Male,25,History,82.33,2025-05-13,South Melanieside,Year 2,Abbott and Sons
2584,Allen Rodriguez,Male,23,Science,45.69,2025-02-19,Wardland,Year 4,Collins Ltd
7094,Kathleen Riddle,Female,18,Math,76.86,2025-07-24,Georgetown,Year 4,Rowe-Gonzalez
6452,Karen Morrison,Male,23,Computer,76.25,2024-12-14,Shawnland,Year 3,Peterson-Davis
4021,Melvin Evans,Female,18,Math,40.79,2025-02-08,Holmesview,Year 3,Jones Ltd
6846,Kim Valdez,Female,22,Science,60.69,2025-04-02,Adkinsville,Year 2,"Padilla, Robinson and Nelson"
1184,Bruce Young,Female,19,Computer,44.18,2025-07-01,Brucebury,Year 2,Berg Inc
2418,Nicole Sheppard,Female,20,English,57.86,2025-05-27,Ortegafort,Year 1,"Bell, Myers and Drake"
7342,Jason Garcia,Male,18,History,50.89,2024-11-09,Susanburgh,Year 4,Chavez-Vega
8832,Jeffrey Hunt,Female,24,Computer,98.28,2025-09-26,Coleberg,Year 3,Adams-Gibson
1874,Luis Ruiz,Male,23,Science,50.43,2025-08-07,Bowerstown,Year 3,Garcia LLC
8080,Jesse Powell,Female,23,History,96.43,2025-04-18,Hessfort,Year 2,"Ramos, Smith and Chavez"
6538,David Clarke,Female,22,Math,57.72,2025-02-15,Andrewton,Year 2,"Hughes, Hughes and Valencia"
9939,Emily Welch,Male,18,Computer,88.09,2025-03-20,Anthonyfort,Year 1,Miles-Lane
6714,Gregory Galvan,Male,22,History,85.56,2025-06-28,West Elizabethfort,Year 3,Ryan-Alvarado
7573,Chelsea Allen,Female,19,History,57.96,2025-08-28,Amyland,Year 3,Torres-Solis
2148,Willie Dudley,Male,21,English,77.47,2025-02-02,West Barbaraborough,Year 1,Johnson and Sons
3158,Leslie King,Female,20,Math,74.54,2025-05-24,Rothmouth,Year 2,Robinson-Edwards
1431,Samantha Gomez,Male,20,English,62.43,2025-02-02,New Cristinaborough,Year 1,Hunt LLC
7292,Judy Morales,Female,18,Math,65.71,2025-04-07,Lake Veronica,Year 1,"May, Williams and Garcia"
8130,Jacqueline Underwood,Male,25,Science,59.39,2025-06-29,Lake Andrew,Year 3,Zamora-Cordova
5516,Marcus Wells,Male,25,History,81.49,2025-06-15,Williamchester,Year 3,Hughes-Gregory
8602,Gerald Lewis,Male,24,Math,50.89,2025-03-27,South Adrianfort,Year 3,Cantrell-Johnson
8936,Jeffrey Williams,Female,18,History,96.83,2025-08-13,Cynthiaview,Year 1,Stephens Group
2434,Brittany Thompson,Female,24,Math,95.4,2024-10-28,Tommyville,Year 3,Ellis PLC
1907,Toni Berg,Female,18,History,78.42,2024-12-26,North Elaineton,Year 3,Carter Ltd
8341,Brian Jackson,Male,21,Math,40.03,2025-07-28,Lake Andreaview,Year 2,Bell-Carey
9060,Kevin Copeland,Female,23,History,78.62,2025-08-29,South Kimberly,Year 2,Haney LLC
7661,Susan Green,Female,18,English,51.24,2024-11-21,Bobbyside,Year 1,Anderson PLC
1706,Deborah Pacheco,Male,20,English,78.16,2024-12-16,Patriciabury,Year 4,Pennington-Wilson
5154,Daniel Marshall,Female,21,Computer,85.64,2024-12-08,Pattersonborough,Year 4,Salas-Cooper
6006,Rhonda Kim,Male,22,Science,78.88,2025-06-30,East Lynnview,Year 2,Hansen LLC
8807,Aaron Potts,Female,19,Math,61.49,2025-09-01,Laurenborough,Year 1,Miller-Summers
3389,Matthew Rodriguez Jr.,Male,19,Computer,49.38,2025-02-05,Mariaborough,Year 1,Stokes LLC
9933,Jacob Howard,Male,23,Science,83.47,2024-12-04,Lake April,Year 3,Paul-Morrison
4842,Kristin Marks,Male,18,Science,91.5,2025-02-04,Dianaberg,Year 2,Andrews-Miranda
1074,Christopher Jackson,Male,20,Math,53.69,2025-09-22,Obrientown,Year 1,Nelson Inc
5524,David Osborne,Male,23,History,48.45,2025-05-30,Rhondachester,Year 3,Clark-Rose
3360,Brian Marsh,Female,24,Computer,41.7,2025-01-18,Frazierborough,Year 2,Rojas and Sons
8775,Phillip Dawson,Female,25,History,93.16,2025-10-19,Johnshire,Year 2,Williamson LLC
9878,Kim Henry,Male,22,English,87.63,2025-05-28,Goldenview,Year 3,Wong Group
3427,Bianca Anderson,Male,24,Computer,71.0,2025-03-11,South Laura,Year 2,Moses-Scott
9334,Carrie Walsh,Female,25,Math,53.69,2025-08-07,South Brittanybury,Year 1,Myers-Long
5422,Jessica Davis,Male,19,Math,72.85,2025-05-11,Mitchellborough,Year 1,Martinez Ltd
1200,Kathryn Stanton,Male,22,Science,59.91,2025-05-01,East Lisa,Year 4,Rice-James
1318,Aaron Brown,Male,24,Computer,55.63,2025-06-06,Carlsonburgh,Year 3,Roach-Simpson
2403,Alejandra Stevenson,Female,23,Computer,95.35,2025-05-07,Kennethmouth,Year 1,"Harris, Cross and Oneal"
2274,Audrey Newton,Female,19,History,83.53,2025-06-08,Jonathanmouth,Year 3,Jacobs Ltd
